track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0sjInHtjk5W6886S1lIR5z,Naked City,Naked City,Glass Candy,2/1/2019,156093,0,0.779,0.00358,0.544,0.0184,0.132,-8.91,0.0344,122.555,4
0NkBwp6CYkUYiPeRJjlRfk,Incapable - Edit,Incapable (Remixes),Róisín Murphy,9/6/2019,210526,25,0.866,0.0891,0.411,0.00049,0.0654,-9.875,0.13,114.002,4
7ekWSkrWplexjibTqAjJvI,Colourblind,Gold Rush,Abra,11/9/2015,271621,0,0.466,0.0169,0.638,0.000253,0.232,-5.55,0.0822,144.934,4
2T6JEq7d73tIY1XaKwXQQR,Heaven Scent,Heaven Scent,Chloe Sevigny,7/15/2016,283425,0,0.752,0.0702,0.848,0.714,0.338,-5.546,0.0492,102.99,4
5Ku0pfmAZUyEbO5grfQsyP,Let the Beat Control Your Body,Bromance #1 - Single,Louisahhh,11/21/2011,311272,41,0.751,0.154,0.938,0.235,0.0686,-5.58,0.0561,126.014,4
18wCJcoFmXZ0jfrFhF6cYS,Mount Everest,Mount Everest,Labrinth,6/21/2019,157477,1,0.46,0.232,0.426,0.0754,0.0847,-7.286,0.218,88.802,4
53PkA8aXiwH4ppa0V0iO7o,oh baby,american dream,LCD Soundsystem,9/1/2017,349693,65,0.58,0.0192,0.622,0.653,0.648,-12.005,0.0352,169.442,4
49y78l709VxMkIcq7jUJKN,Love On A Real Train,Dream Sequence,Tangerine Dream,1/1/1985,236573,45,0.576,0.973,0.275,0.941,0.0651,-23.139,0.0458,111.324,4
2anIRRx1qYjJTcLY5VTQ9L,Unfurla,Clark,Clark,11/3/2014,326200,25,0.626,0.00565,0.857,0.802,0.676,-9.857,0.044,126.016,4
7FVvHGA46aU7mkwx4iHMRE,Little Fluffy Clouds,Adventures Beyond The Ultraworld,The Orb,4/2/1991,267667,54,0.661,0.01,0.542,0.269,0.129,-18.465,0.0405,104.99,4
1MtswMNmlmCn0fl0xf8qB1,Locco,Locco,Biscits,1/28/2022,183875,59,0.956,0.104,0.861,0.897,0.0717,-6.779,0.206,125.93,4
3unK4aO28ZE2NNQM9BuCmX,Olvidar,krypt. vol2,kryptogram,4/30/2021,348000,42,0.793,0.00969,0.789,0.211,0.141,-6.695,0.103,129.979,4
4SvHCX1OJE2g2efnDhMmnf,Ven Pa Ca,Ven Pa Ca,Jayson Alanzo,2/10/2022,182872,38,0.809,0.0185,0.91,0.569,0.106,-7.124,0.0971,126.013,4
1TVeCLmOhfvBm68Okc6xmo,Mi Casa,Mi Casa,Nandi,9/24/2021,167397,35,0.74,0.0678,0.756,0.245,0.329,-7.328,0.0342,124.015,4
53xMyPShokgna72KTlwsXO,La Fiesta,La Fiesta,Good Times Ahead,7/1/2021,266667,32,0.841,0.011,0.916,0.88,0.629,-7.322,0.0699,125.994,4
3hOWWujfSbRwkxgpW1WXYy,Overtime,Overtime / Physically,Jaded,12/3/2021,168502,44,0.762,0.0155,0.872,0.237,0.351,-5.316,0.0697,124.033,4
4KCs5QWk6YBcIMqSfSqAiJ,Di Nobo,Di Nobo / Shonuff,Shermanology,8/13/2021,195000,15,0.85,0.00794,0.495,0.00154,0.0644,-8.321,0.135,127.983,4
11mmDbwTvh67lHK8jEv53i,Party's Jumpin,Party's Jumpin,Ossey James,8/20/2021,175238,54,0.823,0.0226,0.851,0.0134,0.0226,-6.916,0.0857,125.987,4
1NnRhSfvmyJNSxtR9rGxlX,Talamanca - Vintage Culture Remix,Talamanca (Vintage Culture Remix),Vintage Culture,10/29/2021,190080,59,0.663,0.0121,0.836,0.9,0.088,-6.752,0.0449,125.011,4
4lWGhzUW3dTPDMX9EII1Fc,Witch Doctor,Witch Doctor,Nic Fanciulli,6/25/2021,186667,52,0.676,0.00134,0.777,0.724,0.13,-6.894,0.0378,125.98,4
6GzMDqmK5a0spb1CnDrngh,Ecua,Ecua,Dennis Cruz,10/15/2021,228214,40,0.806,0.00586,0.827,0.244,0.0659,-9.434,0.0506,126.021,4
5QJwvpgZXdMD9lDtdczCVy,Conga Mode - Edit,Conga Mode EP,Melé,7/17/2020,224762,44,0.756,0.0225,0.868,0.858,0.113,-7.485,0.0458,126.012,4
1H8sxtzrwWhFGiGamurqnW,Cumbia Tropical,Cumbia Tropical,Ilary Montanari,10/22/2021,381899,22,0.849,0.00623,0.914,0.677,0.0646,-2.344,0.137,123.007,4
4eHlj1PuYqkjmHRlLBpCjU,Calle ft. Villanueva,Calle EP,Villanueva,5/21/2021,213953,28,0.869,0.00723,0.77,0.478,0.113,-9.221,0.0792,129.007,4
0jqLx0dV6PbjQ4iOsl7uYP,La Pasion,La Pasion,San Pacho,7/23/2021,187143,54,0.851,0.0435,0.812,0.442,0.12,-7.984,0.123,125.969,4
0cfqqNzKftMco4vjzkKMNo,2 to Go,2 to Go,Francesco V,9/24/2021,317465,27,0.943,0.0019,0.947,0.0536,0.064,-3.917,0.182,124.007,4
0FrP64eh0yTC3uDVsq0wG4,Tuyo,Tuyo,George Z,6/25/2021,190987,51,0.815,0.0057,0.464,0.271,0.117,-9.734,0.0629,125.982,4
6mCu7S5fBIlaF81L17ZDoM,Libre,Libre,Bart B More,3/17/2021,201720,41,0.74,0.00611,0.895,0.169,0.0777,-4.58,0.0806,125.034,4
09wXTzm6Q3NpBDKS4kUAqc,Colombiana,Colombiana,CZR,10/29/2021,178079,27,0.802,0.00366,0.828,0,0.0838,-6.933,0.0363,124.04,4
6U7DCvIA93YYzyFYwmiIIe,Mi Amor,Mi Amor,Wade,5/28/2021,195952,71,0.824,0.0187,0.511,0.834,0.309,-9.049,0.151,127.959,4
3SvhhsODK5VG35Cs5eAJ8M,Los Tamales,Los Tamales,Dennis Cruz,7/30/2021,334839,48,0.797,0.0285,0.706,0.546,0.0969,-9.311,0.09,123.998,4
6cc30Sq9sWfhlsIL8DC0jw,Ay Papi,Ay Papi,Local Singles,9/21/2021,205161,16,0.665,0.00814,0.938,0.896,0.364,-5.911,0.052,123.98,4
0orz2g3pXj7q9meh8ccGzA,Quiribi - Yamil Remix,Quiribi (Yamil Remix),Yamil,4/2/2021,366094,42,0.811,0.00142,0.616,0.471,0.0742,-9.06,0.0866,115.994,4
1UP8U8TVL4kdvohzwRNrmA,Magalenha - Yvvan Back Remix,Magalenha (Yvvan Back Remix),Yvvan Back,8/13/2021,288031,17,0.765,0.000647,0.989,0.892,0.0403,-5.507,0.0438,125.012,4
1TwJ9U24E9WtfUngEpadMf,Can't Have It,Can't Have It,SWAYLÓ,9/21/2021,230323,39,0.715,0.000635,0.962,0.302,0.187,-4.375,0.0813,124.003,4
0pIiCv0GdhtsOjCJ5Y7zHj,Morenita,Morenita,Cumbiafrica,6/25/2021,176492,76,0.639,0.000701,0.769,0.742,0.0553,-5.077,0.0383,123.983,4
102vO4p4OoHWe7JO2OAzQw,Dirty Spanish,Dirty Spanish,Sam Blans,8/31/2021,274833,40,0.769,0.0026,0.899,0.433,0.361,-6.327,0.0792,126.025,4
5gx7iehGnlJZbogyzw7RI6,Si Tu Sabe,Si Tu Sabe,Dipzy,9/3/2021,205440,43,0.765,0.0034,0.911,0.0217,0.0876,-5.896,0.0577,125.029,4
261BVXzaPgsLFTSPQ3NmiP,Why Can't We Live Together - Gregor Salto & Ibitaly Edit,Why Can't We Live Together (Gregor Salto & Ibitaly Remix),Ibitaly,3/19/2021,210492,21,0.896,0.0161,0.905,0.247,0.0677,-5.61,0.0574,121.97,4
6ImDe3MEJdeLRgw4hwqwYh,Frisky In Fortaleza,Frisky In Fortaleza EP,Yolanda Be Cool,10/16/2020,217920,22,0.706,0.000864,0.947,0.878,0.236,-7.408,0.0472,125.021,4
3zxC1jnND5QZ6adtUb7GP8,La Vida,La Vida,Dot N Life,10/15/2021,195000,38,0.86,0.00361,0.863,0.647,0.215,-5.454,0.0769,127.999,4
4jvCYgzFijnYGxqQcJgRnu,Bailar Riddim,Bailar Riddim,Yvvan Back,3/12/2021,211200,54,0.673,0.00112,0.979,0.857,0.0497,-4.789,0.0528,125.02,4
0MlIalMAtTaIhOjmSFmCgW,Alma Roja - DJ Chus Remix,Alma Roja (DJ CHUS Remix),DJ Chus,6/19/2020,184320,38,0.803,0.000199,0.869,0.727,0.0493,-8.089,0.0566,125.002,4
0jyHpmD0quGHjILUqMftHa,Quemá,Quemá,Andrew Mathers,11/5/2021,149250,34,0.612,0.00254,0.946,0.629,0.326,-6.18,0.0495,123.98,4
4AOCixIsN5aoszu3dcwalf,Puerto Rico,Puerto Rico,Landis,8/13/2021,144375,47,0.859,0.0221,0.944,0.0845,0.11,-3.756,0.0775,127.997,4
3s6dh2duRyDcs3iu56CqgY,Tribesmen - Original Mix,Tribesmen,Solardo,10/28/2016,437557,41,0.696,0.000405,0.787,0.339,0.0477,-6.805,0.0496,123.988,4
6kLiLGTBQ0RhPgYOHYt9gI,Diamonds,Diamonds,Jayson Alanzo,11/25/2021,175253,16,0.794,0.00127,0.883,0.389,0.0563,-10.058,0.0665,125.995,4
6alU7gZpSPKGy1VD2gCnPb,Cuban Riddim,Cuban Riddim,Yvvan Back,6/18/2021,167619,33,0.685,0.00307,0.979,0.826,0.337,-6.954,0.0784,126.006,4
0FfzWykvVPkB3f8ZcCoWVH,Umoja,Umoja,EDX,6/26/2020,188732,35,0.54,0.0123,0.961,0.796,0.0913,-3.587,0.0645,121.664,4
1Z11FDEfDhpGnDSmeASq1J,Copacabana,Copacabana,HÄWK,9/10/2021,174000,30,0.744,0.00804,0.899,0.556,0.331,-4.207,0.105,125.978,4
3KYgsHPXp1pOywoYkUmh6k,Brisas Del Mar,Brisas Del Mar,Cato Anaya,8/6/2021,196500,39,0.662,0.0107,0.945,0.311,0.541,-5.306,0.0468,125.988,4
0ZnMzSoVfqDRzXgagCOlKZ,Venezuela,Venezuela,Rave Radio,1/8/2021,156272,48,0.733,0.02,0.84,0.0235,0.439,-8.119,0.0914,126.009,4
6cl8QDkk4dwykg7XwXvNET,Ritmo,Ritmo,Raffa Fl,8/13/2021,183871,64,0.484,0.00094,0.858,0.00216,0.372,-5.679,0.0917,115.684,4
1UAcCJPaCXLYOoHrbb5xPV,Dame,Dame,Marocco,7/3/2020,214969,37,0.75,0.0124,0.732,0.0157,0.0489,-9.239,0.0416,119.992,4
3rZlpPt556MRdvmwNEd44O,Mamacita,Mamacita,Yellow Is The New White,9/24/2021,139048,0,0.732,0.0484,0.978,0.761,0.725,-5.458,0.105,126.175,4
3GK8ZbB59raLSX21pp05ST,Safari,Safari,Ferra Black,9/10/2021,186240,27,0.807,4.43E-05,0.912,0.779,0.109,-6.286,0.0449,125.012,4
3bfX8IHLcbE10AYhTMnMNi,Me Duele el Alma,Me Duele el Alma,Jesse Garcia,5/17/2019,303240,35,0.803,0.00097,0.87,0.675,0.119,-7.933,0.0468,125.001,4
5pwPniwRlGObeCpl0ivxwT,Africa - Radio Edit,Africa,Christian Cheval,9/24/2021,178065,12,0.844,0.00105,0.933,0.0442,0.0699,-4.872,0.0836,123.993,4
1YcBeCPxCdPCxXOrWJEiwm,Jaleo,Jaleo,Gregor Salto,5/29/2020,187500,40,0.86,0.0028,0.913,0.416,0.0995,-7.148,0.0703,123.993,4
3b03vx1pp3mF4VXISZKqgc,Felicidad - Colombian Mix,Felicidad,LA GURÚ,7/6/2020,355680,25,0.695,0.00226,0.954,0.453,0.0321,-3.548,0.0474,125.004,4
2tqObZaOXyL8KKSME0nmxT,Triple Helix,Levitate,Lone,5/27/2016,215018,51,0.579,0.0191,0.958,0.941,0.0565,-8.419,0.0697,154.997,4
2AFFsdgv6ma6kkM3pOlvUH,Just Like My - TAYE//PAL Remix,Helium Remixes,DJ Paypal,8/16/2019,340777,26,0.761,0.00857,0.488,0.324,0.111,-10.74,0.0928,160.066,4
71K5XMKY9Q3GWTIVQWrPRj,Browser History,An Obsession With Kit,Graham Kartna,2/1/2013,139134,58,0.64,0.21,0.756,0.84,0.136,-8.841,0.032,104.995,4
6tYAwvtbq99FKtK08sslC6,team edward,team edward,meat computer,8/2/2020,87242,44,0.666,0.0713,0.833,0.707,0.158,-7.358,0.134,177.077,4
0HRk2U8OCDkS2asQEt22wf,backroom labyrinth,backroom labyrinth,Oliver Buckland,10/16/2020,168735,54,0.614,0.205,0.296,0.912,0.124,-15.099,0.0278,90.028,4
7KTcaHCHouLE8Rv6FWvRu0,I'LL MALL IT OVER,Pure Pressure,DJ Orange Julius,10/29/2021,192000,8,0.686,0.000682,0.563,0.918,0.121,-8.18,0.0614,159.999,4
6uuBSo3wXnosEWVXRzZDTf,Nice Boys,Care,TEMPOREX,1/11/2017,180800,71,0.557,0.478,0.672,0.803,0.223,-10.802,0.104,75.108,4
3uexwXJFkOVHkmulr3IiLc,departure,departure,acounta,11/30/2020,151059,30,0.615,0.0628,0.828,0.93,0.128,-5.781,0.0307,128.712,4
6BN0SHZZkdksdMFXDhCvDT,Temple of Null,Temple of Null,Acetantina,1/30/2020,168000,39,0.461,0.0136,0.73,0.529,0.142,-10.011,0.0416,180.077,4
6V9kVTlpA1yaqT89LlPwhO,About You Now,About You Now,OTTO,7/15/2020,218787,52,0.591,0.417,0.985,0.383,0.335,-3.957,0.154,76.994,4
2WDhakxpi1P3Kzp6JT30ll,Googoo Lagoon,Googoo Lagoon,DR. GABBA,1/7/2022,224762,54,0.877,0.00587,0.629,0.924,0.0999,-8.865,0.183,125.974,4
3kbaZC3FZTecvlSR67Sr19,Fingerbib,Richard D. James Album,Aphex Twin,11/4/1996,228867,53,0.619,0.872,0.564,0.926,0.16,-10.696,0.0293,131.908,4
7GdAzd0WQypZOd7pcwUhxf,Angel,Angel,Metaroom,11/16/2020,137349,43,0.432,0.0111,0.68,0.235,0.208,-5.72,0.438,166.071,4
40JKHWIqZ6Yhvi13Va054H,Partymonst3r,twilight princess,Yesterdayneverhappened,11/5/2021,161829,44,0.569,0.0343,0.913,0.424,0.0589,-8.301,0.094,174.954,4
4NsPgRYUdHu2Q5JRNgXYU5,Sweden,Minecraft - Volume Alpha,C418,3/4/2011,215500,70,0.642,0.992,0.01,0.945,0.103,-25.164,0.0446,87.971,4
2XrdLU23MqMdrYhhuf1vtS,Answers,Answers,Carpainter,2/11/2022,288779,31,0.604,0.00201,0.929,0.00573,0.527,-4.674,0.0704,131.01,4
6dGzyNtHjwhhHgLlRn4igt,dreamcore,dreamcore,Yandere,11/15/2019,100310,48,0.421,0.000168,0.793,0.147,0.257,-8.357,0.053,76.922,4
7rR1msZYCT2MlrssnJMYgw,Pro: Lov: Ad,Velocity: Design: Comfort.,Sweet Trip,6/10/2003,346307,51,0.473,0.629,0.553,0.122,0.0927,-9.956,0.123,176.988,4
53FufLl4OfGMzdJv73Hpgg,Everything I Own,Everything I Own,Drive45,5/5/2020,201455,40,0.722,0.0661,0.686,0.402,0.0721,-8.133,0.0703,164.988,4
4uQjWuFrbq0DfE1npM0mby,If God Didn't Want Us to Snort Worms He Wouldn't Have Made Them Cylindrical!,Effective. Power,MIMIDEATH,3/20/2020,58364,8,0.703,0.0693,0.743,0.637,0.116,-10.624,0.0298,123.549,4
7qfIfb1Wh9K1gVsVzz99jx,C3L3STIAL_CITY,C3L3STIAL天の,bliss3three,5/31/2020,68571,54,0.472,0.516,0.76,0.953,0.57,-7.221,0.062,97.987,4
5S0yiOErSgkU4yRsz6amKN,ƪ. ◖ƪ❍⊁◞.|◗щ (*ᄋ△+⁎❝᷀ົཽ*ೃ:(꒡͡ ❝᷀ົཽ ꉺ ̈.·*:・✧⃛(ཽ๑,)✧⃛*,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,11/1/2017,190345,44,0.692,0.217,0.392,0.728,0.139,-13.665,0.0568,116.003,4
5DbCXRs5PXXDgFrsdzjGDg,Cyan Hardcore,RePorpoised Phantasies,Machine Girl,7/3/2020,305502,53,0.545,6.80E-05,0.985,0.781,0.183,-5.374,0.0472,153.999,4
2KjezXmSbeXFNBkulpTPTa,░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓,░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓,△▃△▓,9/12/2017,185263,30,0.661,0.804,0.535,0.88,0.135,-15.396,0.0477,113.967,4
786ymAh5BmHoIpvjyrvjXk,Goodbye To A World,Worlds,Porter Robinson,8/12/2014,328507,67,0.444,0.453,0.35,0.109,0.0824,-7.194,0.0483,95.979,3
1jpeaMkkBI62OYH0z5nAhb,Counting All The Starfish,Rose Gold (Deluxe),Kitty,4/5/2019,180960,46,0.65,0.516,0.859,0.73,0.113,-9.033,0.0449,93.961,4
69OVnCNC0SB8EsLsq51lQF,Puddle of Nitrogen,Temple of Null,Acetantina,1/30/2020,231000,46,0.558,0.226,0.739,0.0114,0.419,-10.03,0.296,160.018,4
6bVOt7v3VjCCbmx17bgSEv,Doku,Somoku Hodo,Hakushi Hasegawa,12/18/2018,172080,43,0.476,0.00178,0.841,3.76E-05,0.0567,-6.864,0.0609,101.282,4
0RoEXhqNvT3uxrM7opZp2I,NEKOMATA'97,Zapper,NANORAY,3/22/2021,241412,44,0.428,6.81E-05,0.987,0.858,0.361,-2.293,0.336,175.035,4
6e5KhFVmU715GslNu11U6g,Aokinaoi,Aokinaoi,Scandisk7,1/1/2022,292421,30,0.259,0.69,0.912,0.408,0.111,-8.173,0.0443,126.739,5
7KTbdZRAZ3q3wYGz5mD4tR,Loving Is Easy,I'll Try Living Like This,death's dynamic shroud,5/15/2015,343529,38,0.481,0.0804,0.81,0.000437,0.102,-3.965,0.22,102.032,4
5QmdK8QFbY8TLVKPuJzexD,Dark Beach,Abyss,Pastel Ghost,3/10/2015,222000,77,0.534,0.284,0.919,0.591,0.092,-7.318,0.0355,130.03,4
287o8HY3OhxKnJhMwKFLR3,don't hold me back,don't hold me back,Mello Jupiter,1/22/2022,190500,21,0.459,0.533,0.77,0.954,0.283,-7,0.0423,160.073,4
5vweEhyO7Am4GGXrhHvShK,Visualizer.Eden,Visualizer.Eden,yion,2/20/2022,231771,13,0.544,0.0964,0.93,0.0367,0.413,-4.505,0.246,87.486,4
3TT7noqVKf7mwYs9nuQ3Ei,Chiltonwalk.Temp,.Temp,Graham Kartna,5/12/2018,116589,48,0.456,0.012,0.933,0.00359,0.102,-2.703,0.0324,104.028,4
2IvnzqJv070rZ2I6u5ocuR,Taxi,Drop Five,foster n!x,1/28/2022,98893,28,0.426,0.0553,0.685,0.000451,0.113,-13.601,0.0539,175.043,4
5HZK5gSFHb0WBxKS6rsNH3,Myztic Stage: Frost & Fire,Digimaiden,NANORAY,1/3/2022,188409,27,0.41,0.00844,0.985,0.912,0.335,-3.779,0.0513,172.964,4
1q61syO9gqIiHhO2rsnLq7,Pink Origins,Pink Origins,Metaroom,1/20/2021,137514,40,0.492,0.00401,0.827,0.704,0.117,-7.249,0.0769,184.841,4
1jbGAVF3cTvh1nGZW1DHuF,Pick a Seat,I8,Docx,4/2/2020,252178,44,0.781,0.04,0.759,0.934,0.108,-9.907,0.0825,138.019,4
4dphZi2G4KizVeWWbPMzHZ,Deep Swim,Enchanted Instrumentals and Whispers,Windows 96,5/20/2019,256189,51,0.596,0.321,0.532,0.771,0.262,-10.593,0.0592,61.019,4
1xMvToCoCB38sJkFf7d3DQ,i want to remember,i want to remember,Mello Jupiter,8/10/2021,237827,21,0.749,0.0714,0.811,0.751,0.274,-10.458,0.0719,130.022,4
5QmxtHllxowtR7XYQgrFri,DesktopBuddy,TILT,NANORAY,1/18/2020,180048,49,0.525,8.51E-05,0.663,0.729,0.0991,-7.668,0.0498,180.079,4
2SjvBmZYIbQTJ7rrPgdmV8,Baby My Phone,Baby My Phone,Yameii Online,1/14/2021,215771,68,0.427,0.176,0.666,0.229,0.0856,-7.902,0.0415,85.022,4
5fZ40SBA9ylaf7lSpbjrug,!!!!,!!!!,Xxtarlit⚸,1/7/2022,352361,20,0.377,0.254,0.698,0.00421,0.109,-14.765,0.146,74.979,4
3FvzeaesPY35bhhj55u4zJ,あなぐらぐらし,きくおミク6,Kikuo,11/6/2019,365236,61,0.604,0.0268,0.676,0.444,0.365,-9.786,0.0437,96.463,4
0hz0bTQC2VVb4CEjLxmKiH,Pretty Cvnt,Sewer//slvt,Sewerslvt,11/2/2020,220690,69,0.417,0.00108,0.847,0.00743,0.083,-3.15,0.0611,87.016,4
0xTEyuQcdlcctj53Ca3Bkm,An Obsession With Kit,An Obsession With Kit,Graham Kartna,2/1/2013,187060,42,0.507,0.0176,0.689,0.382,0.429,-8.292,0.0586,114.833,4
0mlA1Y5ei8TNk4Fd1h4CJR,Temptation Stairway (Waltz Variation),Temptation Stairway (Waltz Variation),Metaroom,10/31/2020,106909,56,0.575,0.33,0.76,0.00063,0.0881,-6.488,0.0757,165.056,3
7BPvdT4CMMC2Q4tw1Y4CQs,Implanted Memories,Computer Afterlife,Infinity Frequencies,5/17/2014,86428,42,0.146,0.788,0.402,0.996,0.108,-14.775,0.0356,94.405,4
6k0mFRLvrl69r1IgLtl0FW,GAMMA,GAMMA,amber key,11/10/2021,168005,19,0.551,0.0495,0.897,0.863,0.125,-7.186,0.0562,160,4
1JfnrTZYpne8zr3C9alx5q,missing home,missing home,nineishuman,3/14/2020,124761,45,0.21,0.549,0.54,0.881,0.108,-10.442,0.0456,185.091,4
1c9gFTn6ymqs3kF2KUnvdV,espial,espial,Oliver Buckland,1/5/2020,251000,42,0.518,0.872,0.44,0.929,0.11,-15.817,0.0359,160.121,4
4nLeOsqSVIVyF96ir7oD1u,Lovemall,Divinity,Maple,7/6/2019,132803,37,0.646,0.0672,0.88,0.00912,0.0651,-8.183,0.0528,150.057,4
0miB2Y7zYt8DMx8biwooN2,lain,lain,C4FF31N3,5/22/2020,226234,49,0.746,0.3,0.721,0,0.3,-7.453,0.285,112.04,4
12BSoYtXIX1X31YGYacjTq,tadpoles lullaby,carepackage,galen tipton,11/19/2020,92000,47,0.615,0.81,0.374,0.466,0.132,-10.496,0.0489,84.985,4
4HIYZdQHMFfSxEKtukG5AY,A World That's Ending,Do you love me?,datfootdive,2/2/2017,122850,47,0.277,0.217,0.827,0.865,0.521,-7.584,0.151,129.42,4
6FkJImUqOt3DfH0MuCp4Gr,Missed Kiss,Missed Kiss,Digigurl,8/7/2020,202136,51,0.445,0.0044,0.899,0.882,0.18,-6.878,0.527,158.998,4
3zyySoaik0chWbfEQAHyZD,PPPP PaPiPuPePo,PPPP PaPiPuPePo,emamouse,4/21/2021,208003,33,0.583,0.78,0.718,0.797,0.107,-9.115,0.0703,90.67,4
1kFU28jcVv35zbTWkzFtjV,The descent,Between Two Worlds,Infinity Frequencies,6/28/2018,89640,38,0.206,0.976,0.147,0.013,0.115,-13.083,0.032,84.94,4
3YUjN9dnrtUZlvFe0K6xLL,Through The Hosiery,Crystal Castles,Crystal Castles,3/18/2008,186920,0,0.662,0.001,0.902,0.418,0.327,-7.464,0.0346,120.01,4
4XSgj1I1rvcfkhnCbw7i7Z,Incense,Incense,semaito,2/25/2022,143448,13,0.677,0.00141,0.98,0.279,0.157,-8.398,0.191,173.996,4
3wGXBAh3LV2qw334Zvxxra,Load/Save Game,Rainbow,Kawai Sprite,10/29/2019,140000,29,0.803,0.248,0.656,0.942,0.121,-8.631,0.0473,120.021,4
2zWzQh571g7vTJh2ODmdh1,morrigan,morrigan,siouxxie sixxsta,3/1/2020,142839,52,0.643,0.221,0.866,0.141,0.214,-6.017,0.168,94.38,4
56JcHvg7W4cCs6fQEOz2gW,I'd Rather Sleep,Intro Bonito,Kero Kero Bonito,8/25/2014,115352,73,0.765,0.0107,0.579,0.362,0.15,-7.051,0.0496,142.065,4
17gGNtZ7CkTCWZyeOXsDFx,Avenues,Avenues,Drive45,9/3/2020,175625,39,0.75,0.393,0.714,0.0678,0.0608,-7.701,0.136,95.981,4
2OevwlY38EvcDDPsRWfHye,Eternal.Temp,.Temp,Graham Kartna,5/12/2018,96884,45,0.52,0.761,0.866,0.785,0.0927,-7.517,0.0387,100.012,4
0cnyHT7ImohCNA6WDGV013,icosa,THIRTY三十,Oliver Buckland,10/20/2014,163048,50,0.637,0.415,0.347,0.753,0.156,-12.215,0.0423,163.316,4
1MzlJISHbDjR5Yp4PZHjBR,Nightmare Fuel,View-Monster,Lemon Demon,8/1/2008,108027,39,0.592,0.494,0.437,0,0.175,-12.701,0.0445,119.846,4
1jDMi92a9zNQuPD3uPMkla,Fallen Down,UNDERTALE Soundtrack,Toby Fox,9/15/2015,57818,76,0.624,0.797,0.66,0.786,0.114,-12.779,0.0569,110.021,3
7gkS9SJbH6oMNAhcqsAYXZ,Hi,Care,TEMPOREX,1/11/2017,67895,49,0.485,0.995,0.222,0.0726,0.154,-18.471,0.0328,76.043,4
0eCmMzl0p3QkP1KiwjXYyA,Laptop !!,Laptop !!,dreamcache,6/26/2020,111900,48,0.393,2.02E-05,0.951,0.41,0.119,-7.795,0.0373,172.098,4
1JY6B9ILvmRla2IKKRZvnH,Sad Machine,Worlds,Porter Robinson,8/12/2014,350690,64,0.47,0.034,0.706,1.31E-06,0.0726,-4.902,0.0322,88.519,4
2PJhATOD9dWsevezmfjoMA,Nowhere To Run,The Dino Soars,Stegosaurus Rex,1/1/2010,300000,72,0.809,0.678,0.668,0.0147,0.0865,-6.936,0.219,119.976,4
2zMfxTNwPbkI7IYmhBqWFa,VOCALOID UTOPIA,VOCALOID DYSTOPIA,dennokop,8/6/2016,144875,51,0.833,0.719,0.89,0.0112,0.151,-3.634,0.0345,119.979,3
4GuZMzKXJSoWhwHUqRa0fm,Numbers,Numbers,TEMPOREX,5/16/2017,127973,46,0.423,0.474,0.332,0,0.0993,-10.761,0.0288,93.958,4
5aqLROQOpWX2H8Q3b0IB6b,Maximum Style (Lover To Lover),"Jungle Hits, Vol. 1",Tom & Jerry,1994,245173,44,0.653,0.0149,0.723,0.619,0.0485,-14.518,0.0806,159.017,4
2rYo8S1hlnyx7aH9h87So2,This Style,This Style,SHY FX,6/14/1995,334129,37,0.605,0.000927,0.934,0.529,0.0793,-5.353,0.0892,169.868,4
50wNQxYly7jIbZjws56KHl,Track 4,LFO,LFO,1990,313373,28,0.765,0.00203,0.517,0.9,0.0781,-12.534,0.0473,123.973,4
4TOIdyhxz1xgAlrrz2HHhT,Inner City Life - Radio Edit,Inner City Life,Goldie,1/1/1994,231973,45,0.301,0.00286,0.645,0.0283,0.0588,-12.35,0.0801,154.646,4
0nOqKydHOJHPGm3zd2SAej,Keep The Fire Burning - Original 12-Inch Versions,Techno Party,The House Crew,12/5/1991,391107,38,0.766,0.491,0.973,0.323,0.387,-12.854,0.0566,131.174,4
2Sn0kVVniQtPXHy3yqRwNt,Only You (Original Mix) [2011 Remastered Version],Klass of '92 - '95 (Lesson 3),Nookie,8/22/2011,319667,35,0.597,0.16,0.705,0.682,0.203,-9.593,0.0398,159.899,4
4bsF2ZJgmq2JiDfyIV3CaX,Pulp Fiction,Pulp Fiction,Alex Reece,12/31/2007,371733,49,0.752,0.0179,0.635,0.861,0.0649,-7.959,0.282,159.829,4
1rEwHLv7SHNSFhmOLx6svp,Kinetic - Frank De Wulf Remix,The Sound Of Belgium,Golden Girls,10/7/2013,348523,38,0.571,9.36E-06,0.735,0.915,0.0871,-8.888,0.0284,127.88,4
4ygcdmPyBFEaf25SEEsKrz,Beep Street,Hard Normal Daddy,Squarepusher,1997,397133,48,0.499,0.0756,0.82,0.869,0.0849,-8.835,0.0541,161.449,4
0QPIixOXVmZI1KeMhIzHxv,Carmargue,In Order to Dance,CJ Bolland,10/26/2008,385493,0,0.616,0.025,0.876,0.915,0.203,-6.844,0.0716,137.816,4
